TAHUN,NOMOR_URUT,DAERAH,PAJAK_ANGGARAN,PAJAK_REALISASI,RETRIBUSI_ANGGARAN,RETRIBUSI_REALISASI,KEKAYAAN_ANGGARAN,KEKAYAAN_REALISASI,LAIN_ANGGARAN,LAIN_REALISASI
2025,#REF!,Kab. Kediri,462396318826.0,180470217118.0,110879057500.0,53406089654.35,13990158640.0,970355377.0,275919382965.0,104810692015.21
2025,10,Kab. Lamongan,273292187389.0,109262975519.09,18624769000.0,7984490220.0,25566717826.0,5435771301.4,352833321014.0,138243674210.88
2025,#REF!,Kab. Lumajang,170994657379.0,80023237172.2,242108737814.0,106276714985.13,5301104329.0,3676842721.95,5147079523.0,12343875528.92
2025,#REF!,Kab. Madiun,174995111169.0,73566903106.0,173926614867.0,53622081993.0,8609425571.0,7406773266.19,15020318750.0,17490680407.47
2025,13,Kab. Magetan,137796418143.0,61481008835.0,185094787500.0,85638101593.12,4222812500.0,1642246324.32,6711450000.0,6079577216.07
2025,#REF!,Kab. Malang,727200171372.0,309020963262.8,311806563592.0,106604436645.42,30190613000.0,28438603509.95,137954378973.0,92885941743.46
2025,#REF!,Kab. Nganjuk,232230092223.0,72791435082.0,299647174414.0,137618122045.8,4181030072.0,1045989003.0,9313591889.0,14446580028.75
2025,#REF!,Kab. Ngawi,156383849617.0,71066852062.0,202422885098.0,101616733934.27,12747936927.0,11804448166.45,4396128000.0,13397984189.57
2025,#REF!,Kab. Pacitan,78851514318.0,35176701683.65,58194735650.0,23286659963.47,3000000000.0,2928094026.41,108693483350.0,22580688366.13
2025,18,Kab. Pamekasan,107821571053.0,48413052719.0,249214571412.0,106376925301.0,2250000000.0,0.0,2275478303.0,11654495637.42
2025,#REF!,Kab. Pasuruan,630044228203.0,280277333919.85,336254392311.0,164739825428.8,4750000000.0,139958756.0,104934184631.0,49509723201.92
2025,#REF!,Kab. Ponorogo,208718810703.0,98364164300.0,248561832172.0,111225094487.13,1678300000.0,0.0,2700000000.0,3248359502.48
2025,#REF!,Kab. Probolinggo,148534898997.0,68037192355.6,240769787406.0,100260976036.98,6616387067.0,6889709848.34,8155664908.0,5799273882.2
2025,#REF!,Kab. Sampang,66421907233.0,30122612940.89,340299519433.0,138119639639.0,8810000000.0,5535297106.85,4720962892.0,15872392409.06
2025,#REF!,Kab. Sidoarjo,1696451167743.0,802241415750.68,910860898805.0,417909986807.21,38417819716.0,29067030544.5,28083621538.0,36318850111.35
2025,#REF!,Kab. Situbondo,95229076159.0,41959790505.0,210539521260.0,93851640835.64,4963034363.0,4989642157.03,5709927268.0,9641070266.3
2025,#REF!,Kab. Sumenep,87578384181.0,46626283182.6,205822135236.0,94317860113.95,14300000000.0,6088475819.0,10633577600.0,7847092439.08
2025,#REF!,Kab. Trenggalek,114209458666.0,44653541708.0,235915694951.0,93714676505.9,5865000000.0,189465192.0,25824839150.0,2694992356.79
2025,#REF!,Kab. Tuban,388985000000.0,201309617193.4,302962837398.0,131850536948.0,19298408068.0,11894960882.84,5887002002.0,21947417400.66
2025,#REF!,Kab. Tulungagung,297952817103.0,127505937792.6,466452202467.75,149003613650.61,7247861023.35,1901845155.05,4658552398.64,18169477926.62
2025,#REF!,Kab. Mojokerto,504381315063.0,256255792587.76,304386188343.0,161557771785.41,11615222374.0,8693676852.71,3334500000.0,12501254628.27
2025,30,Kota Batu,275233550400.0,122925207442.0,24532098000.0,4006568906.0,3529988579.0,2091932100.11,19208106231.0,11381576489.18
2025,#REF!,Kota Blitar,95226053260.0,33288242245.26,120830046240.0,46010472903.0,1200000000.0,929363365.64,4090361000.0,1642762301.24
2025,#REF!,Kota Kediri,195885766098.0,94984583482.0,28294313125.0,17495997456.04,3533910000.0,2894794410.43,187114614958.0,91126659014.37
2025,#REF!,Kota Madiun,138994500000.0,66460218324.0,130529977940.0,6964974081.0,14433092969.0,0.0,1542690300.0,9647547140.52
2025,#REF!,Kota Malang,846060000000.0,402117458540.06,72648518750.0,25696453218.0,33006353579.0,1083454210.0,83772840000.0,47996421921.61
2025,#REF!,Kota Mojokerto,110547200000.0,43842679029.0,163366444761.0,41918817846.11,3950000000.0,0.0,22735180387.0,21768193723.85
2025,#REF!,Kota Pasuruan,88563867677.0,36796532063.0,106855563866.0,37602925295.0,6414019664.0,691132973.0,22414768419.0,12905902786.28
2025,#REF!,Kota Probolinggo,90796892010.0,42134364338.0,141746973476.0,56690762325.39,1512480263.0,951840586.17,8485619050.0,7199881499.33
2025,#REF!,Kota Surabaya,7307751999326.0,3121416471835.8,486207862705.0,185078228228.88,210074787736.0,86655669950.47,792302517968.0,294581791334.07
